"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean.1","log2FoldChange.1","lfcSE.1","stat.1","pvalue.1","padj.1","baseMean.2","log2FoldChange.2","lfcSE.2","stat.2","pvalue.2","padj.2"
"Tspan14",666.355116410494,0.418810109128456,0.185175266503969,2.26169572770388,0.0237162088802095,0.160367228822225,666.355116410494,0.187754323523234,0.185179138392976,1.01390645378635,0.310627391549528,0.539042159540717,666.355116410494,0.132412824616393,0.176648082589484,0.749585405487304,0.453504443426054,0.644909828679193
"Rfxap",64.9889290347959,0.044966863002427,0.412929079172306,0.108897302879615,0.913283945914118,0.959909317229711,64.9889290347959,-0.0782244521313982,0.410688192527601,-0.190471636522983,0.848939567090956,0.926050714782056,64.9889290347959,-0.202780270016664,0.379330481333643,-0.534574151024544,0.592944361936796,0.752415465966387
"Spred1",60.4999633139054,-1.33923668796095,0.538240199134826,-2.48817663584707,0.0128399943302332,0.120019158825702,60.4999633139054,-1.69510232169903,0.538877399682744,-3.14561776518556,0.00165736455173224,0.0286388536492589,60.4999633139054,-1.19219606239273,0.511736609006595,-2.32970641812606,0.0198216731006412,0.0930596900003297
"Tmem79",16.9931352643795,1.05328412157943,0.711382889845731,1.48061492146352,0.138709216863972,0.380990213268112,16.9931352643795,0.271088231643872,0.715186588491822,0.379045463108502,0.704654103706018,0.842757608599018,16.9931352643795,0.233992178708769,0.684251187238338,0.341968246563327,0.73237478878338,0.845047833211592
"Tdp1",166.80847088941,0.414516892030869,0.280398727247049,1.47831231653792,0.139324202522087,0.38183354792141,166.80847088941,0.310907157433411,0.280185702752311,1.10964676062811,0.267151272939434,0.49381993129606,166.80847088941,0.224803401285852,0.267617146977918,0.840018675277189,0.400897915606279,0.598900770132198
"Zdhhc14",935.071209356934,-0.253501475502176,0.190826945521031,-1.32843647845444,0.184033955271721,0.441751334760392,935.071209356934,-0.170570229392986,0.190647120205512,-0.894690825694698,0.370952384290305,0.595542254850821,935.071209356934,-0.176309696728215,0.181758294267316,-0.970022839611994,0.332035107727407,0.533929336366741
"Dimt1",187.490496245127,0.058496863594301,0.21236947435422,0.275448549148507,0.782971649205173,0.900872382637787,187.490496245127,0.0642980076322625,0.211830088325699,0.303535763689063,0.761481596742973,0.878820390177295,187.490496245127,0.164904112136222,0.202175907660645,0.815646701154008,0.414702230951375,0.611895399090384
"Zmynd8",862.083500086108,0.00385546582897729,0.184830471736256,0.0208594708045698,0.983357757195843,0.992335407345743,862.083500086108,0.386137124119382,0.18446258331419,2.09330866553942,0.0363216095998241,0.163828758339571,862.083500086108,0.393058989844855,0.175878698878969,2.23482998424578,0.0254285125541257,0.108347161462845
"Ttc7a",2443.80132645944,0.382936078997655,0.169428157258097,2.26016787997235,0.0238108335336318,0.160406118213253,2443.80132645944,0.420218823629592,0.169367714403608,2.48110346832808,0.0130976347828671,0.0921670728515923,2443.80132645944,0.340373468846506,0.161440187629639,2.10835649935789,0.0350001642078302,0.132513482939619
"Inpp5b",570.85882206915,0.0854185835267213,0.272356171201894,0.313628228616129,0.75380341718889,0.888400755164498,570.85882206915,0.0780074064740265,0.272226314092907,0.286553512411014,0.774454213906428,0.885427836021069,570.85882206915,0.30080317694281,0.259454867188762,1.15936609785765,0.246306989676692,0.448370091896723
"Entpd7",61.854847525728,-0.396840617832253,0.317641545558179,-1.24933474031208,0.21154266653474,0.476551225351214,61.854847525728,0.25894715805187,0.31312259090275,0.826983314443428,0.408246518852811,0.628362400806581,61.854847525728,-0.128707213283759,0.300664482679087,-0.428075880918511,0.668595876061576,0.804477282705669
"Dhx9",284.75697467592,0.077408684983529,0.170966279756014,0.452771652363256,0.650713178114059,0.832868975022885,284.75697467592,0.177219690276936,0.170341388096427,1.04037951232742,0.298163616303725,0.526633893603298,284.75697467592,-0.0214533168696476,0.162963796941748,-0.131644679813862,0.895265343661036,0.94532195432245
"Slc43a2",613.844204423019,-0.541090403371184,0.257462388676099,-2.10162892589296,0.0355857939556216,0.19450036686738,613.844204423019,-0.825744248690841,0.257507879208396,-3.20667566067982,0.00134278295852223,0.0257830418156644,613.844204423019,-0.432127618603612,0.245229622172243,-1.76213466699425,0.0780465473018258,0.21842673083365
"Gpn3",362.73034251915,-0.141851013833815,0.151927411689074,-0.933676235623094,0.35047092707231,0.61292035402738,362.73034251915,-0.136101863585425,0.151515175053698,-0.898272160113265,0.369040470963455,0.593688285865418,362.73034251915,-0.019225832086475,0.144555125553043,-0.133000002683546,0.894193378377548,0.94488693759268
"Adm2",6.57589028835772,0.121659036854676,1.20719090097141,0.100778623129762,0.919726196703412,NA,6.57589028835772,-0.410542621773043,1.21090177588909,-0.339038747772591,0.734580540494016,0.864059372988257,6.57589028835772,-0.395854116036551,1.15568420337036,-0.342527928375338,0.731953629887002,NA
"Ugt1a3",4.65331506647297,-0.945922933381572,1.11384062961792,-0.849244414531776,0.395745303813528,NA,4.65331506647297,-2.58108862251137,1.16905228062143,-2.20784704439338,0.0272549373741677,NA,4.65331506647297,-0.928684182036992,1.0606235314137,-0.875602091157789,0.381246388187463,NA
"Chst7",31.1313464364139,-0.577509144401407,0.806997335943778,-0.71562707666936,0.474221649876225,0.715669867953449,31.1313464364139,0.419243593972875,0.80161587062507,0.522998120840552,0.600975560946481,0.776511630116324,31.1313464364139,0.354111760122839,0.764778386928123,0.463025323643357,0.64334621553907,0.789107591457909
"Selenok",1320.66438975442,-0.382199241596963,0.265035381428902,-1.44206875148665,0.149282979385049,0.39609933821115,1320.66438975442,-0.449933014810399,0.26498323272468,-1.69796786832125,0.0895138264813619,0.266665785852537,1320.66438975442,-0.466309077100856,0.2525504850731,-1.84639945144387,0.0648342268207833,0.195533158239634
"Mid1ip1",714.227142381216,-0.111095245857468,0.192118692834008,-0.578263594336732,0.563086169381269,0.777813156807298,714.227142381216,-0.312508900586043,0.192104519347325,-1.6267649592409,0.103787026405806,0.289514306790591,714.227142381216,-0.320856684647256,0.183211788898633,-1.75128842186449,0.079896241073077,0.221587991380507
"Amigo1",93.2244889355317,0.991835476145494,0.536649021545415,1.84820140599391,0.0645732121142316,0.259269187169324,93.2244889355317,0.34199078357402,0.53746321387769,0.636305471227741,0.524577339575028,0.720476893998525,93.2244889355317,1.27177632098133,0.511082468859217,2.48839746708599,0.0128320232404614,0.0706102390491314
"Smyd2",1778.29300579463,0.0102453964309479,0.133192571979667,0.0769216802308766,0.938685850313811,0.971852388509506,1778.29300579463,-0.09545312485466,0.133143550381446,-0.71691887876802,0.473424152438005,0.680880338004677,1778.29300579463,0.0259193530603167,0.126905406768594,0.204241519099178,0.838164767563403,0.912547181668675
"Pigw",142.098835085824,-0.231716748042137,0.331654535704264,-0.698669015788038,0.484758901646345,0.721842611514292,142.098835085824,-0.387807518723425,0.331513825710646,-1.16980797977914,0.242078251660388,0.465920476084771,142.098835085824,0.185948840723633,0.315286937767467,0.589776544630515,0.555340469760213,0.72498007662195
"Tmem159",485.538849375618,-0.386537965491486,0.186733641132309,-2.06999640315269,0.0384526812840279,0.201557908111721,485.538849375618,-0.355093216437096,0.186432415222281,-1.90467530023533,0.0568222916244707,0.209549934358682,485.538849375618,-0.15180760596527,0.177665459005851,-0.85445762397896,0.392851479439826,0.591649857906607
"Clcf1",159.555713975606,0.308766165685076,0.286595676101926,1.07735807422044,0.281320326836268,0.548784448025722,159.555713975606,0.91397748555881,0.285000355209368,3.20693454886181,0.00134157515260508,0.0257830418156644,159.555713975606,0.592293438121709,0.272410036240091,2.17427172029626,0.0296847349233045,0.119632108708609
"Plp2",1639.97854680462,0.0573456119248324,0.191017155760632,0.300211840640604,0.764015573879503,0.893235951396168,1639.97854680462,-0.140058505205026,0.191006261245638,-0.733266565669845,0.463395862907629,0.673259340980086,1639.97854680462,-0.124579534301716,0.182054295368131,-0.684298791466604,0.493786509967125,0.677728681853613
"Cdh15",84.8992814634157,0.409746930514703,0.387515210110176,1.05736992981051,0.290342789571996,0.558276078243063,84.8992814634157,0.177356696568701,0.387515858504324,0.457675970354442,0.647185254334774,0.804919684630153,84.8992814634157,0.374276291122352,0.369211785739214,1.01371707399047,0.310717774531921,0.513577506249408
"Otud5",2811.2708004325,0.360960849051558,0.178770984648815,2.01912435488703,0.0434742960745607,0.214544803124783,2811.2708004325,0.300033131573599,0.178740750886492,1.67859388575655,0.0932312189959484,0.272248835120326,2811.2708004325,0.445296392218352,0.170339587958258,2.61416854153406,0.00894449013241571,0.0567631104557151
"Acd",1207.31476693941,-0.0468237692808179,0.125668049836714,-0.372598837506098,0.709447038173189,0.865893324010908,1207.31476693941,0.022703909962293,0.125473262699887,0.180946199004941,0.856409805765454,0.929836928366807,1207.31476693941,0.0740585598031283,0.119632700831394,0.619049467983704,0.535883771069093,0.709246153387087
"Plxdc2",267.03369665821,-0.617793464637821,0.197500359556575,-3.12806248061969,0.0017596277102139,0.0429043225965746,267.03369665821,-0.352158198289103,0.196524378483891,-1.79193136752736,0.073143960606927,0.237950068154142,267.03369665821,-0.653601056743924,0.188282809755885,-3.47137934467486,0.000517791963078518,0.0097627295906201
"Aff4",2104.89195148143,0.416308508083053,0.360298856909211,1.1554533135473,0.24790484046821,0.514014787412307,2104.89195148143,0.633174992103195,0.360247452902914,1.7576112946837,0.0788136702315492,0.247824970636127,2104.89195148143,0.292254260252508,0.343348107158421,0.851189373581318,0.394664164783474,0.593090221232821
"Mlf1",37.037404664388,-0.0633922521652516,0.490764634673871,-0.129170375545454,0.897222836690218,0.95288684960164,37.037404664388,-0.35324200125893,0.491047800530089,-0.719363778592639,0.471916808390305,0.679583857383611,37.037404664388,-1.01602693684745,0.472885238320541,-2.14856978927041,0.031668518644009,0.124154987865717
"Ccpg1",1488.99764061867,0.379472143870399,0.193427625471779,1.96183013126924,0.0497822644102327,0.22946197583421,1488.99764061867,0.398877952201315,0.193348359353432,2.06300148361841,0.0391124872210372,0.169941849707745,1488.99764061867,0.741269987858969,0.184226223544628,4.02369420377007,5.72922985870925e-05,0.00220362438991232
"Kcnc4",5.96689956228602,0.785777589453446,0.869265965298028,0.903955314969731,0.366019096278894,NA,5.96689956228602,0.939145974776405,0.862573045576828,1.08877268956204,0.276254137839639,NA,5.96689956228602,0.96011162762789,0.823792640980669,1.16547730565418,0.243825841279044,NA
"Golt1b",354.506311994505,0.116095130122132,0.189831454040955,0.611569514170636,0.540822613268185,0.760836598410081,354.506311994505,0.0469899554802491,0.189622320338619,0.247808145139963,0.8042828525537,0.902564609008994,354.506311994505,0.140263262592338,0.180896818525389,0.775377166584341,0.438116823395473,0.631167540240829
"Rell1",470.173596147284,0.0898253178736198,0.194595607463989,0.461599925323301,0.644368248146644,0.829691529648218,470.173596147284,0.177312138062735,0.194297588615201,0.912580229772666,0.361463356095721,0.586488031660096,470.173596147284,-0.19803651304935,0.18572735635438,-1.06627541002352,0.286299161935525,0.488683052269257
"Mapk11",33.4178674701765,0.0453554828846879,0.489628308934949,0.0926324766297647,0.926195542046151,0.966520279211313,33.4178674701765,0.194747835975175,0.487596780340712,0.39940344938105,0.68959595274064,0.833610765649793,33.4178674701765,-0.466481708243995,0.469233391780619,-0.99413578917267,0.320156763624064,0.52138245656701
"Metap1d",51.1558296851951,-0.563224203172549,0.379443404927102,-1.48434310850851,0.137717919381276,0.379967519933921,51.1558296851951,-0.524952654058757,0.377965194720927,-1.38889152067655,0.16486573934178,0.374548411148757,51.1558296851951,-0.394978079159544,0.360684528194702,-1.0950790740498,0.273481995493755,0.47550282814545
"Kcnj4",2.07995101369301,0.0413298385924645,1.10656096731176,0.0373498070267828,0.970206092908907,NA,2.07995101369301,0.0580726356145282,1.10381761407051,0.0526107165479774,0.958042078227027,NA,2.07995101369301,-0.589754194735609,1.05733693428291,-0.557773189996037,0.576999272220457,NA
"Dnajb4",1405.79198894331,0.0161650648017301,0.292993167488366,0.0551721561983932,0.956001311272739,0.979733186263179,1405.79198894331,0.125618876621099,0.292916297438708,0.428855880398339,0.668028109486994,0.81823061561335,1405.79198894331,0.262882681622202,0.279162213553089,0.941684328535417,0.34635428082853,0.548434421033771
"Ppcs",250.570492535021,-0.0565699752916941,0.189821446856619,-0.298016774334377,0.765690360948152,0.893566571645611,250.570492535021,-0.292645414778212,0.189853320052524,-1.54142900791648,0.123212408608251,0.318865594405815,250.570492535021,-0.189531827174649,0.18113571528071,-1.04635260296915,0.295398267151046,0.497934877446076
"Gpalpp1",334.562456562705,-0.00389952604863628,0.175149032547998,-0.0222640456068043,0.982237329217759,0.991732173921974,334.562456562705,-0.0276443682332648,0.174831821965159,-0.158119774321026,0.874362418969316,0.938669382828401,334.562456562705,-0.0508915708790488,0.166989347588753,-0.304759385038022,0.760549416884713,0.863640047001043
"Amdhd2",694.853003240411,-1.35135643030842,0.309179904518638,-4.37077704779148,1.23805157763493e-05,0.00287657494109667,694.853003240411,-1.29344140393754,0.308989450158274,-4.18603743032326,2.83866557657342e-05,0.00227582671225283,694.853003240411,-1.44827020236929,0.294631567955848,-4.9155296305056,8.85427567299894e-07,0.000113265088243925
"Ergic2",700.201055604114,-0.297728969231429,0.174369456575477,-1.70746055575711,0.087736483231812,0.30345212866678,700.201055604114,-0.423594503558478,0.174282528658277,-2.4305046915462,0.015077810849274,0.0998630062717804,700.201055604114,-0.183131324466729,0.166033789898838,-1.102976235008,0.270037485638234,0.47196450322249
"Lair1",24.8865316955741,-0.419693283657684,0.736945111371611,-0.569504128844203,0.569014069544036,0.78229986496303,24.8865316955741,0.148786493415008,0.732643487701172,0.203081711518187,0.839071165976323,0.920792459242085,24.8865316955741,-0.345651859661664,0.701255441477914,-0.492904352988967,0.622080171401745,0.774421071051539
"Nlgn2",18.7421871550201,0.709636882904675,0.500882001085845,1.41677457238687,0.156548846225519,0.407198678153423,18.7421871550201,-0.192786006798277,0.50734252017584,-0.379991818409897,0.703951488418928,0.842350597310348,18.7421871550201,0.0984973240354453,0.48196815731725,0.20436479576515,0.838068438516468,0.912529568908759
"Chrd",15.4379272087407,-1.53711082113741,0.861970874602559,-1.78325146060898,0.0745453789310798,0.278353276198866,15.4379272087407,-1.72062115106267,0.86141528714305,-1.99743512420037,0.0457779354232025,0.185553870046977,15.4379272087407,-0.89237657269319,0.813972259770002,-1.09632307733109,0.272937413700845,0.475006800309059
"Ryk",159.9789969956,-0.0836469626665071,0.330335173453363,-0.2532184562487,0.800099405148216,0.908550940316422,159.9789969956,-0.478424568055992,0.330680719531996,-1.44678700570476,0.147956587259127,0.352859597163961,159.9789969956,-0.122394375217355,0.314827505453527,-0.388766461307244,0.697448912947921,0.822589440993689
"Kcnh6",1.94720874378191,-0.552714221727341,1.29871097126254,-0.425586781014115,0.670408974279637,NA,1.94720874378191,-1.74979103549183,1.35465950589954,-1.29168328120202,0.196466849657064,NA,1.94720874378191,-1.2947696861365,1.28113220201204,-1.01064486873645,0.312186432629529,NA
"Ndel1",2164.89979867563,0.185099472670867,0.25737395599501,0.719184938333292,0.472026978304319,0.714877114330365,2164.89979867563,0.450899853272426,0.257295763977037,1.7524573522037,0.0796951970652274,0.249248497681805,2164.89979867563,0.0961697782739929,0.24526674286997,0.39210280671839,0.694982253778321,0.821248566892204
"Slc40a1",17.455947528826,-3.01378517956875,1.33010371051793,-2.26582721011672,0.0234619646996374,0.159091404470144,17.455947528826,-3.18078797237943,1.32960254500581,-2.39228481046983,0.0167438435392407,0.105729050050882,17.455947528826,-3.8840635713323,1.28984991586481,-3.01125233529836,0.00260172545925327,0.0260515781474041
"Rab8a",4610.56996194582,0.0805436100606529,0.143861311781906,0.559869843135846,0.575568219834095,0.787249561696496,4610.56996194582,0.0541213140377761,0.143832378941589,0.376280462271677,0.706708402674455,0.843738849860382,4610.56996194582,0.246494818523325,0.137066563435079,1.79835849346347,0.0721202158108078,0.208345256789152
"Sh3gl2",17.9149216796683,-0.0228524498232482,0.677324046870062,-0.0337393156626435,0.97308502744226,0.987466026973595,17.9149216796683,0.345283116265058,0.673317522292064,0.512808748968344,0.608085109175113,0.780155545101058,17.9149216796683,-0.668355242130661,0.652297626678899,-1.02461700732152,0.305543936477758,0.508340365732077
"Cdh17",344.680976052745,-0.118712381643771,0.620302054461183,-0.191378346710279,0.848229183347121,0.930803783364528,344.680976052745,-0.641235947036218,0.620462865419758,-1.03347997563465,0.301379336722101,0.530482635767069,344.680976052745,0.100840682306636,0.590986837508729,0.170631012243394,0.864513911273761,0.927713608508552
"Septin2",1775.97801687208,0.199015638114123,0.149291825212052,1.33306453874111,0.182510625294601,0.439763697138419,1775.97801687208,0.0573021413975221,0.149263532543763,0.383899137458251,0.701053205677682,0.840547239317003,1775.97801687208,0.0857027900091521,0.142299724343659,0.602269543419332,0.54699473075013,0.717706005484641
"Ppp2r1a",2942.05458187815,0.213938750805114,0.121609614028297,1.75922563782937,0.0785391912864528,0.284929585700333,2942.05458187815,0.166157243621194,0.121564196666744,1.3668271430008,0.171679492831099,0.384320066274125,2942.05458187815,0.210946834478231,0.115882594770705,1.82034959517111,0.068705783184573,0.20254506887747
"Rec114",22.1234603985886,-0.382726981234604,0.613993397834163,-0.623340548261038,0.533060757174254,0.756521822664877,22.1234603985886,-0.821826328023508,0.615686453133844,-1.33481307545491,0.181937532912118,0.397262175075764,22.1234603985886,-0.992410474329432,0.589588532619964,-1.68322553683234,0.0923314390421821,0.241208605247664
"Ppef1",14.5475182227569,0.0799626184905844,0.702714143442448,0.113791104443785,0.909403390414327,0.957953145805618,14.5475182227569,-1.03018499862339,0.71243089786627,-1.44601392459086,0.148173296271911,0.352859597163961,14.5475182227569,-0.430085531334429,0.673956728401391,-0.638150066925782,0.52337599781208,0.700109944200509
"Abce1",1127.01417727492,0.461945607906856,0.136217968315864,3.39122373955608,0.000695812724095281,0.0266093897384248,1127.01417727492,0.457085496628961,0.136096212620064,3.3585467797329,0.000783534580974169,0.0188974885971467,1127.01417727492,0.422813847485635,0.129838033149142,3.25647144546589,0.00112806276262882,0.0157582755245756
"Hs3st1",327.235596518056,0.460892116572215,0.33926901427729,1.3584857360287,0.174309605668347,0.429052960349568,327.235596518056,0.720413528623999,0.338839562376715,2.12611987682553,0.0334932792861925,0.156181055636578,327.235596518056,1.13153337494917,0.322779634060633,3.505590983899,0.000455594756096616,0.008958456473506
"Ly96",129.590326417773,-1.51465345285671,0.457640879198422,-3.30969876535,0.000933964269313375,0.0302939692482415,129.590326417773,-1.49540244733692,0.457027399553063,-3.27201924610933,0.00106782306729273,0.0225698966495962,129.590326417773,-1.77819172172799,0.436678546876253,-4.07208399507637,4.65943696347506e-05,0.00188112375280722
