"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rpa3",570.756565485353,-0.537552554473604,0.192446306429785,-2.7932599198506,0.00521797460930358,0.052340690115076
"Pnn",2714.5886792282,-0.153282129329311,0.160320390738482,-0.956098775852835,0.339022333210538,0.611804613582919
"Itga4",2190.78621472178,-0.312984532878679,0.189943590024441,-1.64777623102947,0.0993985982750746,0.315289496273966
"Lrrc58",73.8583920037138,0.269209469890915,0.206067759426158,1.30641236960401,0.191412361578115,0.454723945479112
"Rbis",493.747886094656,-0.459314124049476,0.191058448574418,-2.40405031798723,0.0162145412753068,0.112320236031526
"Esco1",597.097698293154,0.0483450926776336,0.125923776767564,0.383923464802611,0.701035174259269,0.863712277417318
"Ramac",444.1003675296,-0.318233953935705,0.14355347912201,-2.21683205368524,0.0266345702487807,0.150022798146961
"Whrn",170.974053428985,0.123166289528322,0.286605912643332,0.429740923320018,0.667384111110765,0.847117178010152
"Cd2ap",387.097609489477,-0.275616829856895,0.168950179027942,-1.63134973542296,0.102816544514168,0.321625451315084
"Lrp11",102.967637870472,-0.392104781366175,0.190093046365381,-2.06269923526031,0.0391412126257897,0.188726923772731
"Mcu",172.482647711037,-0.0563049204316894,0.153558130720095,-0.366668441245367,0.713866349618398,0.871476869365224
"Fam102b",559.491487333379,-0.0700792138859531,0.138798508171735,-0.50489889847551,0.613629847835833,0.817071184091717
"Cyp46a1",9.90985457388627,-1.12178139050033,0.659827865362378,-1.70011217983989,0.0891098267081419,0.297309755919781
"Adarb1",751.64740023592,0.636869890340027,0.323030248178327,1.9715487757928,0.0486611397001178,0.214463040090605
"Prkab2",36.1933617303899,-0.157927613122716,0.331139456780257,-0.476921761780613,0.633417835059473,0.828111373359069
"Slc22a23",33.0672390172994,-0.186717980407023,0.332238584609323,-0.561999686540272,0.574116232678166,0.790822015113074
"Snd1",2468.63814447348,0.0865004892388316,0.152759569480518,0.566252507342026,0.571222140475085,0.788821456251101
"LOC500594",5.59979690099266,1.24605449234344,0.70285940842815,1.77283604288669,0.0762558790708736,0.272843087653896
"Prkacb",234.137662092234,0.713897392831707,0.183991045569147,3.88006595985896,0.000104428141573368,0.0025605614554835
"Il7r",2819.66584857389,0.380656261094156,0.251109555622043,1.51589715553119,0.129545359684732,0.368197229757112
"Zmynd15",216.448540933454,0.871996540097994,0.297799001384371,2.92813789181415,0.00340998776997903,0.0389110146457995
"Arhgef15",12.0194067643987,-2.59225453750234,0.784239287222015,-3.30543825046664,0.000948279967989565,0.0154317348049814
"Fbxo31",930.629063615223,0.39511580626894,0.215897963885286,1.83010436577753,0.0672343342512717,0.255225268054494
"Gga2",1377.23397252452,0.0511200781188547,0.243164183833789,0.210228650095102,0.833489219636222,0.929351984534771
"Cops7a",904.979744114245,-0.0174095829290807,0.12062821462898,-0.144324302424834,0.885244388644174,0.9515903535599
"Sdhaf3",18.2938146816055,-0.166216913605975,0.36494148757811,-0.455461818575502,0.648777030207552,0.83584055006648
"Dnaaf2",1555.99737249907,0.239963330695495,0.193401998697569,1.24074897008038,0.214698497794587,0.482761191418839
"Tmem214",899.621605223257,0.165436711800746,0.137701897308698,1.2014119996464,0.229591423669681,0.500498659060952
"Mospd3",1140.66203846843,0.181209496901498,0.0825575263975822,2.19494823559545,0.0281673111704474,0.155514355676697
"Lrrfip1",3323.12836747494,-0.00472727870916259,0.139561580524267,-0.0338723500508123,0.972978941994332,0.987525613458824
"Fcer1a",74.1555604373912,1.14603060411963,0.869544205605261,1.31796704150529,0.187514681205303,0.450574845486123
"Eln",81.0725644739891,0.35292487892475,0.892168469522782,0.39558098159816,0.692414169512589,0.859380767985997
"Plcg2",737.628868067056,-0.0766964567127262,0.310548319456994,-0.246971089223194,0.804930598578856,0.918922155864896
"Scn1b",46.3191427804946,1.21288475319815,0.525369578915707,2.30863148890613,0.0209640390465233,0.129160801653361
"Pacsin1",185.089385697282,-0.0518350638252119,0.248230787996869,-0.208818028752605,0.834590296677235,0.929847358013414
"Kcnab2",432.674050693329,0.436130024154969,0.185924130576517,2.34574190452099,0.0189892517017382,0.122159902410245
"Ica1l",6.75054182347999,-0.0715052865546776,0.738320455694903,-0.0968485784230064,0.922846645223161,0.967388145022294
"Plekhn1",184.107849337852,0.17894637651607,0.205379183235232,0.871297537059116,0.383591714935566,0.651843049372673
"Txlna",574.309677090479,-0.118853795952184,0.144806646801107,-0.820775831619322,0.411773967432412,0.675880288156428
"Glis2",54.6961870378978,0.149409582225462,0.234311873852012,0.637652628393162,0.523699828746744,0.757211007798322
"Ing1",1022.30495848364,-0.192150468928528,0.120699240253026,-1.59197745176951,0.111389771056799,0.337556348876881
"Pank1",37.6515503256148,-0.535978244084381,0.389245284144441,-1.37696785527526,0.168522186325215,0.425414097851942
"Hnrnph3",125.20092947002,6.11343948372569,0.298429451314797,20.4853758795976,2.90731411078037e-93,2.24553673631399e-90
"Bicc1",12.9542839051933,-1.68009722739816,0.677904248737295,-2.47836951977748,0.0131984375603597,0.0989753676940352
"Dennd5a",2441.42016960072,0.175647159119537,0.219301516442277,0.800939099597015,0.423166903139685,0.683794603173084
"Cutc",258.691471745935,-0.341589485362365,0.164183702066382,-2.08053223957793,0.037476741724729,0.183784751680238
"Zfp84",274.817133471534,-0.0578539764621876,0.164607131809016,-0.351467010125128,0.725238017865193,0.87781502691264
"Ostm1",865.689457569636,-0.067348237205338,0.125963537339349,-0.53466454362821,0.592881843458234,0.802848447885654
"Ddi2",688.170355394635,0.201179433698709,0.153384868059634,1.31159896177303,0.189655483530489,0.453251298679131
"Tsen2",78.2474796534406,-0.0932406959846026,0.244818009923087,-0.380857176373157,0.703309230174146,0.865406586466482
"Amt",98.1850162727584,-0.365983017952654,0.291480806218215,-1.25559903137726,0.209261382743016,0.476867447526865
"Golph3",2192.18468479646,-0.438384698626457,0.149868599884792,-2.92512707107063,0.00344315593917696,0.0391449136120965
"Decr1",447.246793672722,-0.156069657602307,0.130344206568056,-1.19736551175996,0.231164120023751,0.502149093909917
"Klhl41",63.2990104829055,0.283011827376733,0.593973096038402,0.476472468642646,0.633737816857903,0.828111373359069
"Faim",22.0349735403795,7.70317500529762,0.555344138679478,13.8709936213869,9.4952276923643e-44,1.08650022057628e-41
"Ccdc152",5.37063437439427,-0.64710426172389,0.651757655905249,-0.992860238557696,0.320778069002608,0.596479778513359
"Srsf4",1264.51810557426,-0.156835036263686,0.0785879485132637,-1.99566268404647,0.0459706514552976,0.206583749339843
