"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Riox2",236.396778889641,-0.314731395653338,0.249327637599722,-1.26232053005939,0.206833472192643,0.874780640490975
"Masp2",13.4227935852685,0.0157055252243621,1.26285650638679,0.0124365081424,0.990077357947314,0.999619658555023
"Sptan1",1300.84937677108,0.424803236563423,0.34417994798963,1.23424748897987,0.217110696510371,0.877018705318916
"Has3",4.35748735781019,0.347446513290177,1.43966152593688,0.241339027980255,0.809292364708948,0.982494803487181
"Scpep1",1043.83718707361,-0.846556723328929,0.307857686538995,-2.74983136801329,0.00596259411235259,0.284438672213497
"Naa60",420.448451451862,0.103269040449148,0.279473426168504,0.369512915288352,0.71174544827136,0.976747381629828
"Aste1",26.7196334293408,1.03644021129437,0.427111790500959,2.42662514672969,0.0152399931549372,0.412308508825324
"Eno4",14.5838416070849,-1.05994132534115,1.1845133217268,-0.894832760340716,0.370876494965495,0.931350794383069
"Mt2A",905.869672472634,-0.950108863783319,0.730116657676812,-1.30131103542619,0.193152011408041,0.860802761047001
"Gsdmc",6.40719651725127,-3.11661135088269,2.47637330751223,-1.25853858197722,0.20819704307545,0.874780640490975
"Washc1",546.451432898794,0.283000641415828,0.190090571818954,1.48876737393038,0.136548636487252,0.812108819703202
"Nectin4",1580.25822198524,0.0584936006004641,0.334521560040077,0.174857490780135,0.861191613027896,0.986576156010068
"Cfap126",3.43468796021147,0.563334384731109,1.69650019042232,0.332056776598932,0.739846387326564,0.980327661746126
"LOC100909675",244.259313151522,0.0640978957711071,0.344813877595516,0.18589128783934,0.852530014423256,0.985532190309942
"Grk5",11.8990524247475,-0.854541953936909,0.749500847853603,-1.14014808173215,0.254224613176095,0.895387089261597
"Ramp2",68.7742492702425,0.47829943671551,0.598939533945808,0.798577167822732,0.424535631165154,0.938930979673577
"Ramp1",33.2882836756689,-0.756257586982279,1.15021848196314,-0.657490380168067,0.510865654486081,0.9546839278584
"Hpgds",4.41437609535207,0.173727794515105,2.17234549486946,0.0799724514012191,0.936259166372301,0.995099085925491
"Kcnj11",83.0529701795116,-0.0486318271565759,1.52174800117061,-0.0319578715524291,0.97450564735337,0.997908774250805
"Acsm3",923.143584523545,-0.191246554317579,0.893182295989017,-0.214118165100678,0.830454910578332,0.983890023664673
"Pgk1",2035.16059336088,-0.717811552719509,0.419860752467046,-1.70964194319603,0.0873321045642046,0.729552654050442
"Sec14l4",175.573047046223,0.0196351521310793,0.429510485525676,0.0457151869227312,0.963537259050872,0.996804399785725
"Gstt2",140.715910672984,0.827305418574627,0.261533175524516,3.16329053442429,0.00155996565305617,0.135302475488501
"Rxra",276.987417191351,0.039086743906001,0.354449223852196,0.110274593018435,0.912191606191328,0.992846130839405
"Ptgs1",487.48086993312,0.505144857860611,1.20770047133215,0.41826998486091,0.675749732233509,0.976747381629828
"Dync1i1",4.98944622937459,-1.18716566066048,1.74751201832736,-0.67934620661252,0.496918525612335,0.951034234427061
"Evl",271.934120281002,-1.13334149427681,0.465791763929762,-2.43315056650016,0.0149680751921,0.410727957096495
"Csnk1g2",2674.50264190748,-0.0400749891182207,0.167539962055791,-0.239196598987385,0.810953139748664,0.982494803487181
"Rassf9",181.485580914267,0.419130875110789,0.604636868242441,0.693194373557007,0.488187578635,0.94920685653079
