"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"WDR19",0.883695089285714,0.583082997762864,19.3720401729216,4.45904961845333e-62,3.74683176215417e-59,130.57366549488
"CDK1",-0.888070089285716,-0.569827964205817,-19.350952698184,5.60676544539763e-62,4.55418867911498e-59,130.346181520682
"APBB3",0.914730803571429,0.446672035794183,19.3404501814438,6.28417655316115e-62,4.93976820153003e-59,130.232894733087
"RAD51AP1",-0.792500446428572,-0.554701342281879,-19.3225287889956,7.63429556264739e-62,5.81351607095599e-59,130.039599555164
"VGLL1",-0.408704910714286,-0.413468680089485,-19.2441618597818,1.78753381878919e-61,1.31995830594712e-58,129.194601197177
"GBP5",-0.801335267857143,-0.419290380313199,-19.2003605308979,2.8753536400394e-61,2.03156285147719e-58,128.722487674832
"TNFSF13B",-0.887692410714286,-0.376667785234899,-19.199005126016,2.91795386579538e-61,2.03156285147719e-58,128.707880493958
"D2HGDH",0.989220982142857,0.404760402684564,19.1148810897452,7.26761832850056e-61,4.91937009524727e-58,127.801526032494
"CDK5RAP3",0.849961607142857,0.357314541387025,19.1039554305196,8.18177653746668e-61,5.38847380175643e-58,127.683849235221
"SGSM2",0.960533928571429,0.374814988814318,19.0780449991447,1.08357873555996e-60,6.94859121792766e-58,127.404810424189
"ORC6",-0.729425892857143,-0.669630425055928,-19.0499988074208,1.46861091063077e-60,9.17618222314121e-58,127.102825590561
"FPR3",-0.971800446428571,-0.489436465324385,-19.0243644546815,1.93899039592666e-60,1.18123294919852e-57,126.826860401483
"MCM10",-0.710094196428572,-0.664331767337808,-19.0003685375434,2.51485334953732e-60,1.49468162003721e-57,126.568577812526
"ADAMDEC1",-0.826599553571428,-0.486812975391499,-18.9467229517601,4.49704978682099e-60,2.60914545726795e-57,125.991314528072
"NISCH",0.85565625,0.472857046979866,18.9324262601718,5.25025996036518e-60,2.97531010963206e-57,125.837509347842
"MST1",0.974231696428571,0.440799552572707,18.9064707945627,6.95441132208069e-60,3.85147943401051e-57,125.558318322334
"STK36",0.897192857142857,0.434042281879195,18.8313951606739,1.56762764839156e-59,8.48887789689012e-57,124.751062111993
"CTSC",-0.908499107142857,-0.433531096196868,-18.7896937728219,2.46164190508573e-59,1.30402804224193e-56,124.302860057951
"VRK1",-0.853508482142857,-0.479311409395973,-18.7836377362098,2.6283366556795e-59,1.36270867288507e-56,124.23778221403
"MELK",-0.793690625,-0.655323489932886,-18.7740171023499,2.91664613435921e-59,1.48068402087636e-56,124.134405596287
"PRDX4",-0.953108928571428,-0.518876957494407,-18.7346974148829,4.46265567182021e-59,2.21930598797785e-56,123.711983334654
"GBP1",-0.850238839285713,-0.384402908277405,-18.6968183328656,6.72174719895771e-59,3.27591071488403e-56,123.305160386931
"SCNN1D",0.999503125,0.42154384787472,18.6783360437183,8.20842715860539e-59,3.92201868629208e-56,123.106704018695
"TENC1",0.969582589285715,0.444629977628635,18.6691211589652,9.06819351998036e-59,4.24949499413234e-56,123.007768728605
"FBXO5",-0.794357589285714,-0.597373154362416,-18.625400347328,1.45456095721637e-58,6.68768705763178e-56,122.538461768185
"PTTG1",-0.907664732142857,-0.682957718120805,-18.5751503675751,2.50321834544508e-58,1.12960045632974e-55,121.999276412901
"IDO1",-0.723313392857143,-0.437192152466368,-18.5353627601648,4.09531086550968e-58,1.81444609401345e-55,121.510810148538
"CCL8",-0.916769196428572,-0.459491051454139,-18.5232347029368,4.3850807977308e-58,1.90813658712686e-55,121.442454966799
"CTSL2",-0.653458482142857,-0.537114541387025,-18.4885294339808,6.37796442784768e-58,2.72663573996127e-55,121.070360218003
"AVP",0.925186607142857,0.340600894854586,18.4846717598407,6.64912627207472e-58,2.79355015513649e-55,121.029006757503
"CDCA7",-0.650575,-0.579211185682327,-18.4758960820788,7.3096657862185e-58,3.01901586234868e-55,120.934938452875
"SGOL1",-0.710045535714286,-0.608106711409396,-18.4581150827717,8.85584965950031e-58,3.59665574171173e-55,120.744362164574
"CEP55",-0.764205357142857,-0.67164451901566,-18.3911729166718,1.82325131078432e-57,7.28344064609709e-55,120.027144155953
"IL1F7",-0.614650446428571,-0.483736241610738,-18.3143253512817,4.17482351717331e-57,1.64084031397547e-54,119.204329272482
"PLA2G7",-0.849504017857144,-0.56177225950783,-18.3070535541302,4.51513628954403e-57,1.74642604926363e-54,119.126499243417
"WDR6",0.869416517857143,0.440474272930649,18.2645485485574,7.13761250470192e-57,2.71764596116526e-54,118.671673137255
"LRR1",-0.841108035714286,-0.49448255033557,-18.2626355745132,7.28621501075119e-57,2.72737473295381e-54,118.651207538379
"KPNA2",-0.845343750000001,-0.502034004474273,-18.2613600538039,7.38701298321371e-57,2.72737473295381e-54,118.63756182003
"CDCA3",-0.739047321428572,-0.648941387024608,-18.1693593555186,1.98910844526939e-56,7.23441710363052e-54,117.653759359539
"CCNB2",-0.828425,-0.660886800894855,-18.1050799355075,3.97191078656321e-56,1.42334591245548e-53,116.966911368673
"CD163",-0.953177232142857,-0.437490156599553,-18.1009319060197,4.15311891279617e-56,1.46671306763793e-53,116.922603171877
"RIPK2",-0.823152232142857,-0.490725727069351,-18.0969215995859,4.33615908072763e-56,1.50947892113101e-53,116.879767834622
"RAGE",0.843418303571429,0.450787024608501,18.0426348667257,7.7729777717118e-56,2.66777355409962e-53,116.300083478548
"PNPLA7",0.838237053571428,0.39571163310962,17.9940847129939,1.30968347976134e-55,4.43255097705892e-53,115.78192566423
"P2RY6",-0.684187053571428,-0.477996868008949,-17.9881393811884,1.39606273732884e-55,4.66017216208619e-53,115.718491091829
"WDR27",0.903467410714286,0.347746979865772,17.9630420913205,1.8280174776935e-55,6.0196121481669e-53,115.4507550209
"ECHDC2",0.889938392857143,0.486976062639821,17.9457616530713,2.20076434498354e-55,7.15043007447453e-53,115.266449261164
"MAPT",0.7180125,0.625933780760626,17.9399022552286,2.343675853222e-55,7.51456489359392e-53,115.203963007996
"KIAA1407",0.875675,0.522359060402685,17.922812122597,2.8156848042018e-55,8.85477640074618e-53,115.021731081811
"LRP8",-0.628015625,-0.597651006711409,-17.9221969140628,2.8343424132395e-55,8.85477640074618e-53,115.015171731918
"DKFZp761K0816",0.69968125,0.433975391498881,17.9054475855856,3.39262107848469e-55,1.04647329671538e-52,114.836606917795
"RAB17",0.626051785714285,0.456356823266219,17.8727088730498,4.82079578369427e-55,1.46841439571327e-52,114.4876711028
"MND1",-0.723342410714285,-0.593289932885906,-17.8622810878279,5.39147660171206e-55,1.62196915840148e-52,114.376555398994
"ME2",-0.832451785714286,-0.413097315436242,-17.8136669714674,9.08148024262202e-55,2.69875012868553e-52,113.858702088212
"CENPE",-0.769894196428571,-0.67437807606264,-17.7911162884333,1.15653604827172e-54,3.39547836437172e-52,113.618578419593
"PLXNB1",0.893239285714286,0.410976510067114,17.7802901717055,1.29885150755147e-54,3.76104988361831e-52,113.503321251905
"REEP6",0.724566964285714,0.521706487695749,17.7793560145801,1.31192235763114e-54,3.76104988361831e-52,113.493376662375
"MYB",0.6288375,0.545814541387025,17.7776968157137,1.33546288632045e-54,3.78401855975078e-52,113.475713879827
"TLR8",-0.748138392857142,-0.336799552572707,-17.7441802474831,1.9125972034692e-54,5.35703087978591e-52,113.118987607318
"CD38",-0.7340875,-0.391064653243848,-17.7178023875579,2.53716992396527e-54,7.02565417127111e-52,112.838334945456
"SOD2",-0.779550892857143,-0.487642281879195,-17.701029261853,3.0364739657533e-54,8.31379748286251e-52,112.659917393567
"GZMB",-0.711483482142857,-0.436848545861298,-17.6328786510627,6.29822985396769e-54,1.70528072312761e-51,111.935344460629
"PDCD5",-0.818542857142857,-0.433873154362416,-17.6289945142296,6.56552342446453e-54,1.75811730557529e-51,111.894065765698
"C7orf63",0.978036607142857,0.685515436241611,17.6040103809186,8.57747265791966e-54,2.27191145356724e-51,111.628591476912
"LOC146880",-0.768095982142858,-0.578181431767338,-17.527009672063,1.95403865567237e-53,5.12000150122843e-51,110.810896850362
"PKD1",0.919524107142857,0.253278970917226,17.5055581316284,2.45748589090983e-53,6.37064002017987e-51,110.583230500026
"SRRM2",0.927894642857143,0.354563982102908,17.4947360875076,2.75871639488305e-53,7.07625274847475e-51,110.468398017997
"NCRNA00174",0.914739285714285,0.31980581655481,17.4934305134548,2.7974651602742e-53,7.10089906516269e-51,110.454545620598
"CXCL10",-0.876817410714286,-0.365183668903803,-17.4446943824038,4.70785461591828e-53,1.18269073485254e-50,109.937603976519
"PDSS1",-0.675766517857143,-0.556327964205817,-17.4383590315005,5.03731553074894e-53,1.25254392707439e-50,109.870428007509
"EPSTI1",-0.89811875,-0.351329082774049,-17.4245667859187,5.83638472539127e-53,1.43657598978116e-50,109.724202188917
"RACGAP1",-0.852461607142858,-0.624556375838926,-17.4056112011763,7.14512162375272e-53,1.74112323727606e-50,109.523275444943
"KIF2C",-0.710854910714286,-0.662692170022371,-17.4021160748352,7.41666218199944e-53,1.78939825793032e-50,109.486232754342
"CDCA5",-0.792050446428572,-0.688662192393736,-17.3800921995064,9.38137339946654e-53,2.24122849998236e-50,109.25285265115
"CCDC130",0.865165178571429,0.32128836689038,17.3772071574041,9.6746115660684e-53,2.28884402565005e-50,109.222285557591
"COQ2",-0.854492410714285,-0.446370246085011,-17.3733362045293,1.00824914711769e-52,2.36240530932344e-50,109.181274463931
"LRRC56",0.778274553571428,0.525435123042506,17.3439598352345,1.37924592405758e-52,3.20090139785097e-50,108.870109932015
"FAM72A",-0.6794875,-0.579988143176734,-17.3332149200077,1.54668004394117e-52,3.55561314252438e-50,108.756325186586
"GAMT",0.648508482142857,0.459436241610738,17.2922866450896,2.39261890737309e-52,5.44891004998761e-50,108.323053360272
"LAMP3",-0.710471875,-0.396283668903803,-17.2797737476086,2.73388875200699e-52,6.16846306563948e-50,108.190635995144
"C16orf87",-0.847552232142857,-0.487619239373602,-17.2063419905882,5.97612701868862e-52,1.33602076322389e-49,107.413983541661
"APOBEC3A",-0.641620535714286,-0.475163982102908,-17.1716349588516,8.64637565405322e-52,1.9154080176179e-49,107.047166801264
"CA12",0.552617410714286,0.519924384787472,17.0881321756599,2.10123796507374e-51,4.61287988584838e-49,106.165334529839
"CAPN8",0.829928571428571,0.590709172259508,17.0807353233146,2.27308216212185e-51,4.94557733273082e-49,106.087268505954
"FLVCR2",-0.720146875,-0.481997539149888,-17.0746347392824,2.42532282923743e-51,5.23011209759804e-49,106.022889233739
"IDUA",0.856080803571428,0.433222371364653,17.0265453263069,4.04223297377179e-51,8.64045027235709e-49,105.515594092928
"BC047566",0.939590625,0.425926621923937,16.9706706610753,7.31480750425362e-51,1.54997590664045e-48,104.926602315867
"SAMSN1",-0.814543303571428,-0.269999105145414,-16.9588292513882,8.29403197172276e-51,1.74231871626673e-48,104.801838419305
"UBXN11",0.911601339285714,0.459318791946309,16.9546669127175,8.66847584074963e-51,1.80541384006314e-48,104.757988050099
"LOC338799",0.929287946428571,0.343261073825503,16.9410110801089,1.00196134311146e-50,2.06913508550339e-48,104.61414179743
"IGF2BP3",-0.412789732142857,-0.357423713646532,-16.889071402285,1.73783713628788e-50,3.55862313756833e-48,104.067284469272
"SNRNP70",0.8414375,0.328569574944072,16.8733266845477,2.05338740335522e-50,4.16974535374666e-48,103.901594638023
"CD53",-0.765478124999999,-0.328529753914989,-16.8564387192662,2.45570323573944e-50,4.94550218582634e-48,103.723916338029
"TTC18",0.981358035714285,0.519926398210291,16.846575066988,2.72616242835229e-50,5.44517426672858e-48,103.620161278371
"NUDT5",-0.739955357142857,-0.452050559284116,-16.7743048966015,5.85890165697222e-50,1.16072939493576e-47,102.86042030249
"CD48",-0.784051785714286,-0.248180313199105,-16.7579228065319,6.9676109178226e-50,1.3692479261734e-47,102.688317884658
"RGL2",0.844270982142857,0.38708903803132,16.7348655571204,8.89179318980325e-50,1.733401731593e-47,102.446161830482
"KIF4A",-0.706859821428571,-0.642066219239374,-16.7275594358397,9.60593874343497e-50,1.85775805793669e-47,102.36944788514
"FAAH",0.758032589285714,0.467566666666667,16.724686658398,9.90218163298376e-50,1.89997135458699e-47,102.339286195681
"SPC25",-0.733572767857142,-0.579862639821029,-16.7190930268999,1.05054292069906e-49,1.99997108528083e-47,102.280561684041
"ZNF500",0.906483482142857,0.399128187919463,16.702423850451,1.25295846943535e-49,2.36682883590703e-47,102.105590879751
"STMN1",-0.787962946428572,-0.604952796420582,-16.6931764609907,1.38159302261324e-49,2.58974298269534e-47,102.008543445877
"BX648950",0.849507142857142,0.412124832214765,16.6907234210544,1.41787528881636e-49,2.63746450670816e-47,101.982802153056
"AURKA",-0.772002678571429,-0.675115436241611,-16.682789512441,1.54186649119906e-49,2.84637898920747e-47,101.89955333178
"MAFF",-0.822125892857143,-0.345723489932886,-16.6380182868664,2.47411008943655e-49,4.53301613980376e-47,101.429970495395
"POLR2D",-0.746387946428572,-0.516301118568233,-16.6242453440001,2.86133693498308e-49,5.20336256952744e-47,101.285579073452
"LRRC48",0.959451339285714,0.634399105145414,16.585425668379,4.31009893780056e-49,7.77988821602401e-47,100.878773813283
"PSMD14",-0.845600000000001,-0.400071812080537,-16.5399459888169,6.96292221062235e-49,1.24759182667975e-46,100.402495353914
"BBS4",0.744849107142857,0.504986577181208,16.5205528912078,8.54219285255636e-49,1.5193879958474e-46,100.19951006667
"C17orf87",-0.724368303571428,-0.328804026845638,-16.5063320570616,9.92320819712023e-49,1.75223722715526e-46,100.050702704596
"TPX2",-0.685573214285714,-0.640674049217002,-16.4679035748195,1.48747110770225e-48,2.60767596780493e-46,99.6487578213498
"HPSE",-0.712071428571429,-0.393421029082774,-16.4505406263088,1.78583737748427e-48,3.10837751532406e-46,99.4672320430043
"PALM",0.635283482142857,0.424853914988814,16.4346307087277,2.11140466103033e-48,3.64898643829695e-46,99.3009429938379
"SPDEF",0.428724553571429,0.331289932885906,16.4110967023255,2.70469676666552e-48,4.64141202888066e-46,99.0550480120083
"DEPDC1B",-0.681823214285715,-0.468738255033557,-16.3755138703771,3.93231174274385e-48,6.70087919910364e-46,98.6834441924373
"MUM1",0.846187946428572,0.390962416107383,16.3693364949647,4.19618055539526e-48,7.10086998429664e-46,98.618954323567
"NKTR",0.857087500000001,0.311167561521253,16.3504055730757,5.12006751908305e-48,8.60453829689763e-46,98.42136326621
"STARD13",1.02132321428571,0.517068008948546,16.3357542181771,5.97230235794223e-48,9.96801807248879e-46,98.268483555362
"SLC25A35",0.929228571428571,0.405831543624161,16.32290753032,6.83530945864277e-48,1.13308041420549e-45,98.1344659883949
"CIRBP",0.72103125,0.54327225950783,16.3160459101091,7.34616932218837e-48,1.20953685164247e-45,98.0628971020041
"MAN2C1",0.805268303571429,0.211374049217002,16.3025437005987,8.4654003703517e-48,1.38446225654181e-45,97.9220892723971
"C21orf91",-0.627065625,-0.366735570469799,-16.3000955645629,8.68585322856178e-48,1.41104580982396e-45,97.8965623677851
"JMJD7-PLA2G4B",0.824742410714286,0.278470246085011,16.2849142724029,1.01868056558142e-47,1.64392106106543e-45,97.7382898293031
"LAIR2",-0.794685714285714,-0.427653914988814,-16.2799505809915,1.07316919670102e-47,1.72045967007964e-45,97.6865498457871
"C15orf23",-0.738725000000001,-0.501999776286354,-16.2397000923617,1.63721239391608e-47,2.60755500751289e-45,97.2671553432764
"SORBS3",0.793100446428572,0.426203131991051,16.2343169820821,1.73232072187557e-47,2.74111632147168e-45,97.2110876666004
"C15orf42",-0.567872321428572,-0.573904250559284,-16.2291284631849,1.82920737142706e-47,2.87575001464094e-45,97.1570517408752
"C12orf48",-0.763159821428572,-0.537391722595078,-16.2068716453284,2.31005711481228e-47,3.60635310245878e-45,96.9253134022364
"ZMYND10",0.865663839285714,0.593492170022371,16.2063170253416,2.3235285500904e-47,3.60635310245878e-45,96.9195398464915
"NCK1",-0.774890625,-0.294704026845638,-16.1846229701416,2.9167973387179e-47,4.49851376897961e-45,96.6937505040803
"STK17B",-0.793178571428571,-0.3730225950783,-16.1677812668076,3.47975970985368e-47,5.33300532136569e-45,96.5185236276132
"CD86",-0.818603571428572,-0.330956599552573,-16.1447596660602,4.42872791379625e-47,6.74495261271169e-45,96.2790838415597
"SEL1L3",-0.735573660714286,-0.382246756152125,-16.1317661737829,5.07423010003203e-47,7.6695161041785e-45,96.143986439583
"CKS2",-0.855969642857143,-0.511499552572707,-16.1313059057325,5.09874264969188e-47,7.6695161041785e-45,96.1392014655515
"RBM5",0.805746428571429,0.478212080536913,16.1252249400883,5.43391589171028e-47,8.12353757357031e-45,96.0759870959799
"TRIM8",0.720758035714286,0.531604250559284,16.1131089883994,6.16871334264381e-47,9.16580528863076e-45,95.9500569352964
"P4HTM",0.703833928571429,0.458874272930649,16.1034128722356,6.82757737758045e-47,1.00832973052655e-44,95.8492977427672
"KDM4B",0.867839285714286,0.502329753914989,16.0888094912405,7.95480277265153e-47,1.16772671062634e-44,95.6975770222452
"RAP2A",-0.737980357142857,-0.46136711409396,-16.0765919298268,9.03934349487539e-47,1.31898636097679e-44,95.5706744594726
"CKAP2L",-0.697642410714286,-0.653592393736018,-16.0555141425554,1.12685999243838e-46,1.63448358903206e-44,95.3518079933571
"EXO1",-0.685721875,-0.621340268456376,-16.0547921038648,1.13539960505779e-46,1.63712530035789e-44,95.3443120167256
"NPL",-0.790374107142857,-0.438096420581655,-16.0350792440127,1.39523806913422e-46,1.99995066286251e-44,95.1396976787916
"KIF18A",-0.654335267857143,-0.532127964205817,-16.0325701061177,1.43231294177503e-46,2.04108782252479e-44,95.1136587963191
"KIAA0556",0.864255357142857,0.480513199105145,16.027522705887,1.50989846469695e-46,2.13913987137996e-44,95.0612824316376
"BLM",-0.639519642857142,-0.617826845637584,-16.0250971244293,1.5486616892906e-46,2.1813750314817e-44,95.0361141492843
"CASC1",0.770888392857143,0.661465548098434,16.0191595430083,1.64779422209278e-46,2.30766951746878e-44,94.9745094563235
"SLC7A8",0.655910714285714,0.462881655480984,16.0089207269524,1.83384557462985e-46,2.5535513692903e-44,94.8682936693458
"ZBTB48",0.810225446428572,0.354750782997763,15.9947518061563,2.12638304747559e-46,2.94407398300484e-44,94.7213408435275
"KIF13B",0.838375892857143,0.614604026845638,15.9907767355364,2.21652080905046e-46,3.05153554095715e-44,94.6801203801839
"SCUBE2",0.757374107142857,0.595465324384787,15.9900675683154,2.23299807429488e-46,3.05694927384368e-44,94.6727668181702
"ECE2",-0.721541071428571,-0.546670917225951,-15.9864767539584,2.31832537874275e-46,3.15603088431304e-44,94.6355341051169
"C17orf97",0.758943303571429,0.524357718120805,15.9837520237059,2.38523741104898e-46,3.22908140180231e-44,94.6072833728806
"KLRD1",-0.686145535714286,-0.34665548098434,-15.9809612710346,2.45576959996445e-46,3.30619854209579e-44,94.5783495894368
"PSMD12",-0.738006696428572,-0.449007829977629,-15.9712128011132,2.71888994062798e-46,3.64032472929795e-44,94.4772918614598
"PLEK",-0.781603571428571,-0.34193288590604,-15.9699176238169,2.75590317205259e-46,3.66971849708074e-44,94.4638667623941
"NUP62",-0.652983035714286,-0.482777628635347,-15.9470573325258,3.49855937699818e-46,4.63330950536368e-44,94.2269631007574
"MARCO",-0.431219196428572,-0.404905369127517,-15.9271205685524,4.30751071624266e-46,5.67380654775141e-44,94.02043938678
"YBX1",-0.766578124999999,-0.457970022371365,-15.9064846267817,5.34190554787742e-46,6.99847066616543e-44,93.8067549015591
"GPSM2",-0.643861160714286,-0.559979865771812,-15.8957913144033,5.97196161579154e-46,7.78207276222504e-44,93.6960589402765
"LDHB",-0.761436160714286,-0.389884563758389,-15.8910108462098,6.2771207649755e-46,8.1362169574959e-44,93.6465793652861
"TMEM170A",-0.746569196428571,-0.457177852348993,-15.8789747540333,7.11614889793249e-46,9.17493737274175e-44,93.5220214517177
"MBD6",0.780434821428571,0.272648322147651,15.8702934200587,7.78996827414324e-46,9.99083931075382e-44,93.4321987279255
"C1QA",-0.803016964285714,-0.350406935123042,-15.8654383330777,8.19419716139667e-46,1.04542511219327e-43,93.3819713602695
"SLC44A4",0.569099553571429,0.516611185682327,15.8569351735788,8.95325344577211e-46,1.13631708315924e-43,93.2940148450287
"RUNX1",0.846362053571429,0.490474272930649,15.8551378313947,9.12247254977789e-46,1.15179487612947e-43,93.2754250140796
"CCNE1",-0.542321875,-0.578420134228188,-15.8457891201021,1.00555148425676e-45,1.26305559630766e-43,93.1787420852545
"MYO5C",0.641026339285715,0.516360178970917,15.8440589802347,1.02383577762821e-45,1.27942719124329e-43,93.1608511571483
"SH3GLB2",0.738129017857143,0.364720357941834,15.8346979481828,1.12867484681221e-45,1.40324227893469e-43,93.064061519038
"RHOT2",0.844529464285714,0.321524384787472,15.8172503614696,1.35350997761345e-45,1.67423000682663e-43,92.8837066884648
"SRGN",-0.833634821428571,-0.256143624161074,-15.8013472637848,1.5971561851506e-45,1.96563141008837e-43,92.7193704246582
"COL16A1",0.780844196428572,0.485976286353468,15.8006132792602,1.6094024134935e-45,1.9707496488447e-43,92.7117869510416
"C16orf93",0.847716071428571,0.472277852348993,15.7919303146747,1.76158642373669e-45,2.14631689868079e-43,92.6220834542623
"AURKB",-0.652996875,-0.673372483221476,-15.7761050973449,2.07683980024677e-45,2.51783245036882e-43,92.4586327195243
"AIM2",-0.667825446428572,-0.375777852348993,-15.7724252948343,2.15787047966879e-45,2.6031182103252e-43,92.4206331549139
"AGXT2L2",0.750111160714286,0.335973154362416,15.7529439678199,2.64244827054473e-45,3.17197928357803e-43,92.2195046287094
"WDR60",0.781466964285714,0.41123870246085,15.7400903076107,3.02021338079606e-45,3.607674493296e-43,92.0868436020831
"EPS8L1",0.738741071428571,0.365878523489933,15.7366331876859,3.13071254106154e-45,3.72142454637013e-43,92.0511688582052
"BX090227",0.842519196428571,0.313947427293065,15.7155794523174,3.89634776004099e-45,4.60903894255723e-43,91.8339638251767
"PIR",-0.746350892857143,-0.529625055928412,-15.7139953412369,3.9610027372558e-45,4.66288476818596e-43,91.8176247104588
"KIAA1524",-0.666863392857143,-0.507823937360179,-15.70002706402,4.57951691657815e-45,5.36508020303733e-43,91.673573032066
"DLC1",0.839961607142857,0.305929530201342,15.6916229524758,4.99717353151691e-45,5.82636959885187e-43,91.5869227231053
"EU154351",0.860141964285715,0.49421163310962,15.6810840517155,5.575049823633e-45,6.46918162391852e-43,91.4782823808227
"LUC7L",0.844442410714286,0.273774720357942,15.6762417768858,5.86247862523005e-45,6.77046820566852e-43,91.4283734659667
"TRIP13",-0.685133482142857,-0.641757494407159,-15.6663204146548,6.49841552462173e-45,7.46949950490483e-43,91.3261300284196
"SMARCC2",0.78939375,0.299748545861298,15.6650596837015,6.58400740305356e-45,7.5323517557563e-43,91.3131391777291
"PCSK4",0.883258482142858,0.421873378076063,15.647697459598,7.88382950823779e-45,8.97725034844573e-43,91.1342686434163
"OIP5",-0.741845535714286,-0.567700894854586,-15.6366047324261,8.8453490812562e-45,1.00252775075373e-42,91.0200211735725
"FAM64A",-0.615047767857143,-0.611397091722595,-15.6326512987157,9.21561450482531e-45,1.03965784376659e-42,90.9793097443864
"CCL4",-0.820247767857143,-0.293067337807606,-15.6263916103221,9.83376639404791e-45,1.10428211746617e-42,90.9148558041583
"RFX1",0.819882142857143,0.277007829977629,15.615443575704,1.10160200811686e-44,1.23136870338494e-42,90.8021472834947
"CCL13",-0.620501785714286,-0.391157270693512,-15.5888652734527,1.4510275977424e-44,1.61454979460214e-42,90.5286323011395
"GPR183",-0.818663839285715,-0.247169127516779,-15.5867631665006,1.48298326736506e-44,1.64260619359781e-42,90.5070060687796
"PLK1",-0.623431696428572,-0.626855704697987,-15.580498608075,1.58244141059376e-44,1.7448385653099e-42,90.4425625678627
"FGD3",0.815593303571428,0.618530425055928,15.5687239891325,1.78774410792354e-44,1.96233100999464e-42,90.3214596061401
"FOXM1",-0.596822321428571,-0.626131096196868,-15.5631095395336,1.8947942481167e-44,2.07050879991514e-42,90.2637248824901
"CDC123",-0.694596875000001,-0.4351451901566,-15.5606497698426,1.94368760213417e-44,2.11445444146453e-42,90.2384325970707
"SPTBN4",0.861440625,0.341540044742729,15.5592917544095,1.97121856242268e-44,2.13487350796071e-42,90.2244695189381
"TYMS",-0.764059375,-0.561906935123042,-15.5581372764155,1.99492906030778e-44,2.15099253723806e-42,90.212599516163
"ADD1",0.711061160714286,0.324535794183445,15.5533707095693,2.09587556580035e-44,2.24988087169264e-42,90.1635940865535
"CASZ1",0.789066517857143,0.378359731543624,15.5234415534972,2.85710733697733e-44,3.05359612225717e-42,89.8560011340304
"NEIL3",-0.668534821428572,-0.535973825503356,-15.5217558818017,2.90738704004692e-44,3.09376451492853e-42,89.8386825742856
"FZD9",-0.414392410714285,-0.401147874720358,-15.5145402945336,3.13278443423984e-44,3.31911700406767e-42,89.764556664414
"CHIC2",-0.794630357142857,-0.387044071588367,-15.5054971728407,3.44004796611966e-44,3.62887830469281e-42,89.6716722635578
"UBE2T",-0.735207142857143,-0.530662192393736,-15.4973757628798,3.74154026837155e-44,3.92990746808957e-42,89.5882700410815
"NME1-NME2",-0.612308482142857,-0.407797986577181,-15.4623825092153,5.3726597612946e-44,5.61892588254192e-42,89.2290726113136
"CDC25A",-0.603305357142857,-0.604147874720358,-15.4610740499268,5.44581414265809e-44,5.67109397556805e-42,89.2156467431686
"FGL2",-0.771875000000001,-0.192715659955257,-15.454840901401,5.80818277200953e-44,6.02271479950333e-42,89.1516946322939
"CXCR6",-0.661319642857143,-0.294145413870246,-15.4518327056123,5.9915783260173e-44,6.1865585020504e-42,89.1208335691928
"AQP9",-0.586014732142857,-0.508476062639821,-15.4414147874925,6.67253580626425e-44,6.86060559185853e-42,89.0139714702895
"DPH3",-0.779833928571429,-0.325245413870246,-15.4334220490332,7.24687594401317e-44,7.41982659679466e-42,88.9320018045188
"KARS",-0.790965178571429,-0.524975615212528,-15.4261381289903,7.81313500999486e-44,7.96612861604832e-42,88.8573136220468
"PARP3",0.813865178571429,0.563412304250559,15.4189501678786,8.41520024106123e-44,8.54423331142416e-42,88.7836207962728
"RNF145",-0.689796875,-0.383841610738255,-15.4122575130065,9.01732357285848e-44,9.1175992042911e-42,88.7150161818168
"CCR1",-0.779156696428571,-0.377496196868009,-15.4116790624875,9.071341461544e-44,9.13431606342579e-42,88.7090871028045
"PIGQ",0.747042410714286,0.420180984340045,15.4088412750567,9.34105930372941e-44,9.36719889355055e-42,88.6800010388316
"VPS39",0.787539285714285,0.289936689038031,15.40376499892,9.84365083126874e-44,9.83074112526052e-42,88.6279758808799
"KIF23",-0.699336160714286,-0.596437583892617,-15.4030070025666,9.92097954952683e-44,9.86752774134162e-42,88.6202079018508
"AK025793",0.815730803571428,0.277002460850112,15.4014159270099,1.00852741189611e-43,9.99016096466841e-42,88.6039029035651
"RAPGEF3",0.812871428571428,0.410192393736018,15.3803738194579,1.25314569815644e-43,1.23630179646462e-41,88.3883205261928
"KIF11",-0.710020535714286,-0.548401342281879,-15.3688311068382,1.4116263956139e-43,1.38703677452901e-41,88.270103789216
"WDR12",-0.723177232142857,-0.413978970917226,-15.3552812150954,1.62336075473704e-43,1.58867690246716e-41,88.1313679370281
"PSMG1",-0.793690625000001,-0.3985548098434,-15.353942511198,1.64592736254337e-43,1.60431831881827e-41,88.1176633130878
"FEN1",-0.718129464285714,-0.606909395973154,-15.3467517404253,1.77260862623725e-43,1.72091342646013e-41,88.0440565526119
"PPP1R14C",-0.413629464285714,-0.410491498881432,-15.338425064394,1.93150448672783e-43,1.86773417986444e-41,87.958836765037
"TSC2",0.832642857142857,0.238253691275168,15.3322396203645,2.05867053024086e-43,1.98283333916638e-41,87.8955415583949
"TTK",-0.636178125,-0.595692841163311,-15.3317217475019,2.069689061237e-43,1.98559775764658e-41,87.8902425908601
